Time [min],Intensity [counts]
Chromatogram,
14.37,3226
14.38,2754
14.39,4089
14.39,3395
14.40,3890
14.40,3237
14.41,4716
14.42,4417
14.42,4107
14.43,3875
14.43,4337
14.44,4717
14.45,4348
14.45,4284
14.46,4679
14.46,4717
14.47,3929
14.48,4553
14.48,4026
14.49,4916
14.49,4462
14.50,3376
14.51,3769
14.51,4230
14.52,4411
14.52,3573
14.53,3552
14.54,3992
14.54,3833
14.55,3974
14.55,3212
14.56,4024
14.57,3819
14.57,3816
14.58,4820
14.58,3754
14.59,3608
14.60,3304
14.60,3854
14.61,3856
14.61,3317
14.62,3700
14.63,3582
14.63,4044
14.64,3868
14.65,3269
14.65,3673
14.66,3615
14.66,3771
14.67,3338
14.68,3051
14.68,3062
14.69,3493
14.69,3653
14.70,5232
14.71,7138
14.71,7224
14.72,8011
14.72,7470
14.73,7858
14.74,6925
14.74,7657
14.75,7903
14.75,6087
14.76,6177
14.77,5822
14.77,6291
14.78,5868
14.78,6215
14.79,5563
14.80,6306
14.80,5562
14.81,5791
14.81,5060
14.82,5355
14.83,5313
14.83,6384
14.84,6163
14.84,6730
14.85,6881
14.86,7358
14.86,7295
14.87,7233
14.87,7139
14.88,6032
14.89,6093
14.89,5594
14.90,5414
14.90,5228
14.91,5244
14.92,5726
14.92,5327
14.93,5100
14.94,5297
14.94,4543
14.95,4629
14.95,4368
14.96,4510
14.97,4480
14.97,3876
14.98,3898
14.98,3075
14.99,3500
15.00,3547
15.00,3333
15.01,3360
15.01,3531
15.02,3572
15.03,4153
15.03,3915
15.04,3750
15.04,4734
15.05,3738
15.06,4690
15.06,5121
15.07,6112
15.07,5971
15.08,6335
15.09,6576
15.09,5974
