Time [min],Intensity [counts]
Chromatogram,
13.48,2504
13.49,2198
13.49,2720
13.50,2591
13.50,2558
13.51,2141
13.52,2839
13.52,2437
13.53,2318
13.53,2704
13.54,2284
13.55,2711
13.55,2349
13.56,2603
13.56,2310
13.57,2147
13.58,2602
13.58,2350
13.59,2736
13.59,2422
13.60,2359
13.61,2075
13.61,2381
13.62,2093
13.62,2555
13.63,2634
13.64,2205
13.64,2967
13.65,4583
13.65,5744
13.66,8305
13.67,9378
13.67,10455
13.68,10279
13.68,11398
13.69,10587
13.70,10246
13.70,9566
13.71,9523
13.71,8092
13.72,9368
13.73,8010
13.73,9589
13.74,9320
13.74,7877
13.75,7993
13.76,7866
13.76,7560
13.77,7727
13.78,6359
13.78,6090
13.79,6243
13.79,6070
13.80,7236
13.81,6053
13.81,5328
13.82,4355
13.82,5605
13.83,4920
13.84,5325
13.84,4800
13.85,4546
13.85,5521
13.86,4176
13.87,4970
13.87,4987
13.88,3795
13.88,3850
13.89,4038
13.90,4004
13.90,3974
13.91,3592
13.91,3766
13.92,3746
13.93,3627
13.93,4121
13.94,4074
13.94,3051
13.95,3086
13.96,3338
13.96,3345
13.97,2882
13.97,2817
13.98,3160
13.99,3155
13.99,3105
14.00,4029
14.00,3370
14.01,3322
14.02,2633
14.02,3439
14.03,2736
14.03,3135
14.04,3384
14.05,2923
14.05,2296
14.06,3120
14.07,3201
14.07,2888
14.08,4052
14.08,4977
14.09,6102
14.10,6302
14.10,7597
14.11,7114
14.11,6246
14.12,6910
14.13,5445
14.13,3947
14.14,4035
14.14,4326
14.15,4021
14.16,3450
14.16,3226
14.17,3849
14.17,3212
14.18,3350
14.19,2567
14.19,2770
14.20,2954
14.20,3037
14.21,2818
14.22,2994
14.22,3089
14.23,2263
14.23,2619
14.24,3084
14.25,2857
14.25,2419
14.26,2979
14.26,3197
14.27,3046
14.28,3882
14.28,3948
14.29,3899
14.29,3620
14.30,2927
14.31,3355
14.31,2820
14.32,3215
14.32,3097
14.33,2688
14.34,3063
14.34,2653
14.35,2568
14.36,2738
14.36,2723
14.37,2552
14.37,2058
14.38,2579
14.39,2897
14.39,2155
14.40,2220
14.40,2727
14.41,2417
14.42,2313
14.42,2414
14.43,3102
14.43,2289
14.44,2360
14.45,2033
14.45,2408
14.46,2748
14.46,1921
14.47,2668
14.48,2365
