Time [min],Intensity [counts]
Chromatogram,
11.59,1799.666748
11.59,1793.761841
11.60,1829.619141
11.61,1913.523804
11.61,1851.523804
11.62,1842.142822
11.62,1787.762085
11.63,1867.428589
11.64,1830.380981
11.64,1710.857056
11.65,1760.333374
11.65,1829.761963
11.66,1894.380981
11.67,1923
11.67,1847.238159
11.68,1837
11.68,1841.428711
11.69,1847.190552
11.70,1834.952393
11.70,1937.571533
11.71,1951.714355
11.71,1965.476196
11.72,1899.523682
11.73,1961.19043
11.73,1945
11.74,1915
11.75,1892.380981
11.75,1845.619141
11.76,1870.238037
11.76,1956.095215
11.77,1957.333496
11.78,1827.095215
11.78,1852.476196
11.79,1855.619019
11.79,1864.809448
11.80,1859.095337
11.81,1853.380981
11.81,1850.857178
11.82,1854.857178
11.82,1790.904663
11.83,1798.285645
11.84,1831.285645
11.84,1937.714233
11.85,1934.428589
11.85,2016.952393
11.86,1979.952271
11.87,2011.761963
11.87,2008
11.88,1926.714355
11.88,1892.380859
11.89,1987.809692
11.90,2033.476196
11.90,2021.666748
11.91,1961.047607
11.91,1824.047607
11.92,1757.619141
11.93,1731.142822
11.93,1899.714233
11.94,1999.333374
11.94,2052.238281
11.95,2046.285645
11.96,1973.190552
11.96,1878.761963
11.97,1698.619141
11.97,1623.619019
11.98,1598.619141
11.99,1684.619019
11.99,1846.238159
12.00,1899.285767
12.00,1899.666626
12.01,1961.380859
12.02,1964.666504
12.02,1903.857056
12.03,1900
12.04,1807.857178
12.04,1824.714233
12.05,1815.619019
12.05,1853.666748
12.06,1948.285767
12.07,1970.714355
12.07,1968.285645
12.08,1964.476196
12.08,1921.095215
12.09,1880.238037
12.10,1811.619019
12.10,1817.380981
12.11,1774.476318
12.11,1793.571411
12.12,1852.428467
12.13,1859.571533
12.13,1827.904663
12.14,1852.666626
12.14,1943.19043
12.15,1936.571655
12.16,1943.619141
12.16,1978.142822
12.17,1903.047729
12.17,1793.571411
12.18,1859.619141
12.19,1889.904663
12.19,1887.285767
12.20,2016.952271
12.20,1943.80957
12.21,1871.428589
12.22,1920.476196
12.22,1990.428589
12.23,2007.142822
12.23,2048.666748
12.24,1976.952271
12.25,1883.761963
12.25,1846.095215
12.26,1983.476318
12.26,2174.047852
12.27,2452.380859
12.28,2806.571289
12.28,3108.094971
12.29,3520.571289
12.29,3854.142822
12.30,4068.904785
12.31,4170.571289
12.31,4418.143066
12.32,4660.952637
12.33,4804.428711
12.33,4945.095215
12.34,4821.761719
12.34,4448.714355
12.35,4354.714355
12.36,4400.19043
12.36,4716.856934
12.37,4874.095215
12.37,5003.429199
12.38,4907.666504
12.39,4784.571777
12.39,4749.047852
12.40,4767.714355
12.40,4647.570801
12.41,4682.238281
12.42,4494.809082
12.42,4356.047852
12.43,4254.380859
12.43,4409.333008
12.44,4338.570801
12.45,4455.904785
12.45,4491.761719
12.46,4414.666504
12.46,4218.904785
12.47,4297.095703
12.48,4239.952148
12.48,4301.143066
12.49,4452
12.49,4429.810059
12.50,4244.952148
12.51,4326.047852
12.51,4450.762207
12.52,4376.476074
12.52,4293.904785
12.53,4177.904785
12.54,4125.80957
12.54,4285.476074
12.55,4118.762207
12.55,3889.809326
12.56,3745.238037
12.57,3491.80957
12.57,3573.428711
12.58,3719.000244
12.58,3806.380859
12.59,3913.285645
12.60,3824.238281
12.60,3744.523438
12.61,3672.619141
12.62,3607.476074
12.62,3548.237793
12.63,3415.666748
12.63,3335.856934
12.64,3417.571045
12.65,3359.333496
12.65,3467.428467
12.66,3472.047607
12.66,3610
12.67,3719.333496
12.68,3552.142578
12.68,3402.857422
12.69,3367.666748
12.69,3378.761719
12.70,3534.904785
12.71,3546.523682
12.71,3537.619141
12.72,3502.714844
12.72,3455.761719
12.73,3319.286133
12.74,3259.047607
12.74,3092.618896
12.75,3062.19043
12.75,3096.095215
12.76,3229.285645
12.77,3290.761963
12.77,3472.904541
12.78,3321.761963
12.78,3315.952393
12.79,3235.857178
12.80,3083.047363
12.80,3101.904541
12.81,3139.809326
12.81,3025.80957
12.82,3202.476318
12.83,3115.047363
12.83,3102.904785
12.84,3140.333496
12.84,3334.857178
12.85,3254.095215
12.86,3272.190918
12.86,3062.428711
12.87,3068.761963
12.87,3024.952148
12.88,3261.952393
12.89,3179.380859
12.89,2949.809326
12.90,2896
12.91,2955.952881
12.91,3496
12.92,4153
12.92,4727.047852
12.93,4847.524414
12.94,5104.952637
12.94,5036.523926
12.95,5059.095215
12.95,4819.143066
12.96,4468.094727
12.97,3966.80957
12.97,3686.952637
12.98,3497.952393
12.98,3513.999756
12.99,3508.571289
13.00,3435.571533
13.00,3270.666748
13.01,3321.143066
13.01,3189.523682
13.02,3273.047852
13.03,3301.523682
13.03,3385.857178
13.04,3320.286133
13.04,3242.381104
13.05,3026.285645
13.06,2851.904785
13.06,2692.095215
13.07,2806
13.07,2855.618896
13.08,2868.619141
13.09,2864.19043
13.09,2711.80957
13.10,2742.190674
13.10,2779.19043
13.11,2715.095215
13.12,2729.666504
13.12,2682.000244
13.13,2564
13.13,2639.142578
13.14,2630.904785
13.15,2556.19043
13.15,2620.142578
13.16,2554.952393
13.16,2492.857178
13.17,2460.476074
13.18,2418.380859
13.18,2379.571533
13.19,2346.047852
13.20,2369.333252
13.20,2312.666748
13.21,2463.476074
13.21,2525.476074
13.22,2619.999756
13.23,2667.666504
13.23,2645.476318
13.24,2405.285645
13.24,2359.19043
13.25,2321.571289
13.26,2434.857178
13.26,2553.714111
13.27,2607.143066
13.27,2437.952393
13.28,2402.571289
13.29,2443.142822
13.29,2447.095215
13.30,2363.571289
13.30,2319.142822
13.31,2211.428467
13.32,2132.80957
13.32,2126
13.33,2251.19043
13.33,2413.333496
13.34,2642.952148
13.35,2693.856934
13.35,2568.094971
13.36,2340.523682
13.36,2191.571289
13.37,2301.80957
13.38,2353.952393
13.38,2336.523682
13.39,2341.428711
13.39,2328.952393
13.40,2255.333252
13.41,2288.285889
13.41,2206.761963
13.42,2191.047607
13.42,2212.095215
13.43,2195.333252
13.44,2213.523926
13.44,2239.095215
13.45,2212.761719
13.45,2310.428711
13.46,2355.285889
13.47,2347.666748
13.47,2214.095215
13.48,2162.428711
13.49,2146.714355
13.49,2316.619141
13.50,2368.857178
13.50,2497.857178
13.51,2374.095215
13.52,2271.476318
13.52,2165.80957
13.53,2158.476074
13.53,2110.904785
13.54,2122.142822
13.55,2094.952393
13.55,2011.333252
13.56,2159.857178
13.56,2290.761963
13.57,2385.761719
13.58,2311.333252
13.58,2299.952393
13.59,2279.952393
13.59,2346.285645
13.60,2398.714111
13.61,2384.476318
13.61,2244.904785
13.62,2095.666504
13.62,2007.571533
13.63,1926
13.64,1973.857178
13.64,2078.904785
13.65,2264.666748
13.65,2236.238281
13.66,2085.666748
13.67,2173.380859
13.67,2247.095215
13.68,2310.714355
13.68,2410.666748
13.69,2295.619141
13.70,2078.666748
13.70,2286.80957
13.71,2399.952148
13.71,2347.857178
13.72,2396.80957
13.73,2214.666748
13.73,2147.523926
13.74,2263.523926
13.74,2274.904785
13.75,2220.619141
13.76,2227.666748
13.76,2136
13.77,2170.904785
13.78,2320.047607
13.78,2326.333496
13.79,2419.428467
13.79,2422.428711
13.80,2328.238037
13.81,2250.666504
13.81,2224.904785
13.82,2182.571289
13.82,2168.238037
13.83,2194.952393
13.84,2180
13.84,2179.761963
13.85,2175.333496
13.85,2135.952393
13.86,2128.714111
13.87,2102.619141
13.87,2126.714355
13.88,2163.428711
13.88,2262.380859
13.89,2307.142822
13.90,2286.047607
13.90,2188.476318
13.91,2176.619141
13.91,2089.095215
13.92,2024.142822
13.93,2112.714355
13.93,2260.80957
13.94,2356.047607
13.94,2471.809814
13.95,2481.333496
13.96,2399.047607
13.96,2322.047607
13.97,2321.80957
13.97,2255.333252
13.98,2201.047607
13.99,2204.761719
13.99,2296.80957
14.00,2286.380859
14.00,2198.380859
14.01,2175.285645
14.02,2050.999756
14.02,2075.666748
14.03,2050.952393
14.03,2160.428467
14.04,2168.714355
14.05,2320
14.05,2373.237793
14.06,2274.142822
14.07,2100.857178
14.07,2051.380859
14.08,2064.857178
14.08,2196.666504
14.09,2308
14.10,2337.333252
14.10,2325.428467
14.11,2300.952393
14.11,2339.095215
14.12,2330.666748
14.13,2367
14.13,2482.381104
14.14,2704.094971
14.14,2821.190674
14.15,2937.333252
14.16,3001.047607
14.16,2983.428467
14.17,2986.380859
14.17,2875.238037
14.18,2733.095459
14.19,2684.857422
14.19,2554.094971
14.20,2551.285889
14.20,2474.80957
14.21,2446.952393
14.22,2444.142822
14.22,2412.380859
14.23,2446.285645
14.23,2443.761719
14.24,2316.904541
14.25,2371.333496
14.25,2303.571289
14.26,2328.904785
14.26,2388.666504
14.27,2321.095215
14.28,2218.714355
14.28,2130.809326
14.29,2119.666504
14.29,2176.095215
14.30,2320.142822
14.31,2293.095215
14.31,2185.80957
14.32,2210.238037
14.32,2165.476318
14.33,2236.571289
14.34,2478.428711
14.34,2495.523926
14.35,2542.381104
14.36,2566.047607
14.36,2409.856934
14.37,2434.523682
14.37,2321.047852
14.38,2232.333252
14.39,2252.047607
14.39,2227.238037
14.40,2252.285889
14.40,2300.238037
14.41,2218.19043
14.42,2136.952393
14.42,2122.142822
14.43,2164.904785
14.43,2305.666748
14.44,2413.19043
14.45,2457
14.45,2438.619141
14.46,2403.761963
14.46,2281.714355
14.47,2302.857178
14.48,2241.476074
14.48,2170.047363
14.49,2231.428711
14.49,2313.80957
14.50,2191.047607
14.51,2165.428467
14.51,2066.952393
14.52,2036.095215
14.52,2037.904785
14.53,2123.571289
14.54,2199.238281
14.54,2248.333252
14.55,2268.428711
14.55,2226.80957
14.56,2185.857178
14.57,2272.476074
14.57,2296.619141
14.58,2274.19043
14.58,2214.523682
14.59,2149.666748
14.60,2231.380859
14.60,2285.80957
14.61,2280.571289
14.61,2185.285645
14.62,2133.238037
14.63,2128.381104
14.63,2131.619141
14.64,2104.523926
14.65,2218.523682
14.65,2202.952148
14.66,2254
14.66,2334.333252
14.67,2267.143066
14.68,2177.19043
14.68,2243.428711
14.69,2204.381104
14.69,2179.571533
14.70,2122.714355
14.71,2076.238281
14.71,2035.333252
14.72,2144.523926
14.72,2221.095215
14.73,2319.952637
14.74,2284.380859
14.74,2223.285645
14.75,2174.142822
14.75,2091.80957
14.76,2125.095215
14.77,2340.761963
14.77,2436.047607
14.78,2451.047852
14.78,2387.571289
14.79,2389.095215
14.80,2380.095215
14.80,2375.857178
14.81,2326
14.81,2301.333252
14.82,2141.571289
14.83,2316.381104
14.83,2251.476074
14.84,2245.428467
14.84,2229.476074
14.85,2232.238281
14.86,2187.761963
14.86,2332.047852
14.87,2313.80957
14.87,2327.666748
14.88,2257.476074
14.89,2194.80957
14.89,2306.285645
14.90,2410.047607
14.90,2512.333252
14.91,2484.19043
14.92,2433.857178
14.92,2237.047607
14.93,2107.285889
14.94,1989.952393
14.94,1985.666626
14.95,2058.476318
14.95,2176.761963
14.96,2267.095215
14.97,2386.761963
14.97,2304.618896
14.98,2165.047607
14.98,2195.714111
14.99,2224.380859
15.00,2344.619141
15.00,2473
15.01,2403.238281
15.01,2340.142822
15.02,2280.095215
15.03,2325.856934
15.03,2206.571533
15.04,2275.047363
15.04,2304.571289
15.05,2564.476074
15.06,2517.714355
15.06,2481.476318
15.07,2281.238037
15.07,2181.047607
15.08,2181.666748
15.09,2324.238281
15.09,2465
15.10,2679.857178
15.10,2830.761719
15.11,2857.523926
15.12,2905.714355
15.12,3056.285645
15.13,2990.856934
15.13,3109.19043
15.14,3246.285889
15.15,3333.761719
15.15,3353.285645
15.16,3538.952637
15.16,3475.857178
15.17,3347.047852
15.18,3480.761719
15.18,3421.714111
15.19,3306.714355
15.20,3316.428223
15.20,3391.619141
15.21,3355.571289
15.21,3426.7146
15.22,3114.714111
15.23,2897.285645
15.23,2903.238281
15.24,2847.142578
15.24,3123.666748
15.25,3284.047363
15.26,3150.619141
15.26,3122.761719
15.27,3162.904541
15.27,3043.952393
15.28,3273.904785
15.29,3158
15.29,3036.476074
15.30,2987.571533
15.30,2906.856934
15.31,3076.237793
15.32,3232.190674
15.32,3190.857178
15.33,3244.52417
15.33,3082.571289
15.34,2784.047607
15.35,2738.238037
15.35,2724.380859
15.36,2818.904785
15.36,2959.714355
15.37,2977.952393
15.38,2857.047607
15.38,2751.523926
15.39,2675.476074
15.39,2829.285645
15.40,2834.380859
15.41,2749.047363
15.41,2564.904785
15.42,2512.142578
15.42,2554
15.43,2621.380859
15.44,2610.523682
15.44,2495.714355
15.45,2413.095215
15.45,2343.619141
15.46,2396.428467
15.47,2320.905029
15.47,2477.761719
15.48,2684.428223
15.49,2831.761963
15.49,2704.000244
15.50,2730.476074
15.50,2553.952637
15.51,2500
15.52,2449.80957
15.52,2344.666504
15.53,2351.857178
15.53,2408.809814
15.54,2456.428467
15.55,2590.905029
15.55,2503.142822
15.56,2448.523926
15.56,2360
15.57,2274.714111
15.58,2195.238525
15.58,2234.619141
15.59,2304.714111
15.59,2375.19043
15.60,2370.809326
15.61,2430.095215
15.61,2511.285645
15.62,2550.380859
15.62,2628.666504
15.63,2627.095215
15.64,2575.714111
15.64,2435.476074
15.65,2440.857422
15.65,2325.523926
15.66,2409.190674
15.67,2470.857178
15.67,2434.476318
15.68,2339.857178
15.68,2213.80957
15.69,2230.666748
15.70,2337.047852
15.70,2397.952393
15.71,2440.618896
15.71,2529.047363
15.72,2473.618896
15.73,2501.809814
15.73,2390.666504
15.74,2331.666748
15.74,2223.476318
15.75,2196.952393
15.76,2177.571533
15.76,2256.237793
15.77,2328.333252
15.78,2324.761719
15.78,2278
15.79,2193.80957
15.79,2218.380859
15.80,2250.285645
15.81,2323.952393
15.81,2331.381104
15.82,2266.666504
15.82,2167.666504
15.83,2276.952393
15.84,2243.571289
15.84,2340.476318
15.85,2291.333252
15.85,2166.761719
15.86,2020.476074
15.87,2052.142822
15.87,2054.761719
15.88,2305.19043
15.88,2389.714111
15.89,2375.571533
15.90,2289.523926
15.90,2156.476074
15.91,1995.428589
15.91,2168.523682
15.92,2210.238037
15.93,2233.381104
15.93,2397.666748
15.94,2304.571533
15.94,2181.857178
15.95,2214.952393
15.96,2189.238281
15.96,2222.666748
15.97,2174.666748
15.97,2135.047607
15.98,2072.619141
15.99,2040.333496
15.99,2060.714355
16.00,2050.476074
16.00,2005.619019
16.01,2193.476074
16.02,2379.904785
16.02,2494.666748
16.03,2552.142822
16.03,2513.238037
16.04,2525.285889
16.05,2576.952148
16.05,2629.904785
16.06,2751.761963
16.07,2796.285645
16.07,2911.857178
16.08,3097.666504
16.08,3140.571533
16.09,3112.952148
16.10,3214.047852
16.10,3262.714355
16.11,3341.523682
16.11,3451.285645
16.12,3364.285645
16.13,3315.523926
16.13,3515.571533
16.14,3615.237793
16.14,4087.380859
16.15,4733.237305
16.16,5250.999512
16.16,5901.476563
16.17,6489.428711
16.17,6671.571777
16.18,6957.476563
16.19,7182.19043
16.19,7174.380859
16.20,7256.857422
16.20,7009.856934
16.21,6422.618652
16.22,6090.666504
16.22,6005.619141
16.23,5920.428223
16.23,5855.856934
16.24,5508.333008
16.25,5173.952148
16.25,4894.238281
16.26,4725.143066
16.26,4887.238281
16.27,5197.619141
16.28,5483.143066
16.28,5566.809082
16.29,5348.856934
16.29,5154.810059
16.30,5192.619141
16.31,5357.19043
16.31,5349.713867
16.32,4824.286133
16.32,4473.80957
16.33,4215.237793
16.34,4170.80957
16.34,4317.286133
16.35,4501.571289
16.36,4262.905273
16.36,4119
16.37,3934.714111
16.37,3834.523926
16.38,3604.761963
16.39,3671.666748
16.39,3682
16.40,3868.905029
16.40,4100.571289
16.41,4198.857422
16.42,4085.333252
16.42,4002.905029
16.43,3960.857178
16.43,3888.856934
16.44,3723.666748
16.45,3621.856934
16.45,3558.095459
16.46,3639.952637
16.46,3777.19043
16.47,4002.809814
16.48,4070.047852
16.48,4021.619385
16.49,3917.190674
16.49,3692.856934
16.50,3488.905029
16.51,3418.618896
16.51,3558.047607
16.52,3958.904785
16.52,4111.428711
16.53,4013.238281
16.54,3647.476074
16.54,3283.761719
16.55,3151.618652
16.55,3358.380859
16.56,3440.905029
16.57,3544.33374
16.57,3562.476563
16.58,3609.905029
16.58,3568.904785
16.59,3570.904541
16.60,3602.666992
16.60,3721.999756
16.61,4017.714844
16.61,4314.762207
16.62,4355.333008
16.63,4300.523926
16.63,4131.095215
16.64,3971.33374
16.65,3664.380371
16.65,3536.142578
16.66,3294.52417
16.66,3420.238037
16.67,3486.238281
16.68,3693.7146
16.68,3591.618652
16.69,3604.19043
16.69,3430.143066
16.70,3553.857178
16.71,3343.952393
16.71,3482.333252
16.72,3511.952393
16.72,3433.714111
16.73,3480.285645
16.74,3738.952148
16.74,3612.047363
16.75,3590.476074
16.75,3497.619141
16.76,3136
16.77,2929.143066
16.77,2995.523926
16.78,3185.428711
16.78,3321.857422
16.79,3388.428711
16.80,3371.33374
16.80,3088.714355
16.81,2890.380859
16.81,2916.571533
16.82,3057.856934
16.83,3286.80957
16.83,3409.047363
16.84,3482.904785
16.84,3261.80957
16.85,3223.047607
16.86,3309.238525
16.86,3600.618896
16.87,3631.237793
16.87,3556.000488
16.88,3379.047852
16.89,3325.19043
16.89,3316.809814
16.90,3471.285645
16.90,3536.666504
16.91,3487.857178
16.92,3434.523926
16.92,3324.7146
16.93,3301.428711
16.94,3286.952637
16.94,3403.857178
16.95,3485.000244
16.95,3315.666992
16.96,3184.2854
16.97,3114.761719
16.97,3077.047607
16.98,3282.476074
16.98,3408.666504
16.99,3652.285889
17.00,3825.523438
17.00,3810.761963
17.01,3546.857422
17.01,3324.952393
17.02,3094.857178
17.03,3245.333252
17.03,3403.809814
17.04,3531.571045
17.04,3416.237549
17.05,3252.047363
17.06,3075.381348
17.06,3054.809814
17.07,3183.380859
17.07,3224.761719
17.08,3303.571777
17.09,3360.523682
17.09,3150.80957
17.10,2999.190674
17.10,2963.714355
17.11,3011.714355
17.12,2973.857422
17.12,3038.857178
17.13,2932.094971
17.13,2969.428711
17.14,2988.333008
17.15,3199.142822
17.15,3177.666748
17.16,3284.904785
17.16,3202.905029
17.17,3077.381104
17.18,2862.618896
17.18,2883.714111
17.19,2869.333008
17.19,3065.142822
17.20,3044.618896
17.21,2978.952148
17.21,2930.428711
17.22,2788.619141
17.23,2784.476318
17.23,2849.19043
17.24,2927.238037
17.24,2801
17.25,2943.380859
17.26,2951.666748
17.26,3082.571045
17.27,3103.142822
17.27,3157.666748
17.28,2906.523926
17.29,2891.333496
17.29,2712.523682
17.30,2731.190674
17.30,2824.761963
17.31,2855.80957
17.32,2666.19043
17.32,2657.666504
17.33,2608
17.33,2868.047363
17.34,3183.714355
17.35,3290.142822
17.35,3055.80957
17.36,2985.809814
17.36,2950.761719
17.37,3110.666504
17.38,2970.952637
17.38,2954.666504
17.39,2797.856934
17.39,2845.33374
17.40,2933.666504
17.41,3026.714355
17.41,2929.761719
17.42,3005.381104
17.42,3039.905029
17.43,3052.571777
17.44,3041.523926
17.44,2886.666748
17.45,2850.476074
17.45,2817.000244
17.46,2851.238037
17.47,2957.523926
17.47,3032
17.48,2860.381104
17.48,2849.856934
17.49,2827.19043
17.50,2686
17.50,2826.047607
17.51,2912.428467
17.52,2905.857178
17.52,2844.142822
17.53,2796.428711
17.53,2719.666748
17.54,2619.142822
17.55,2753.952393
17.55,2756.428467
17.56,2771.80957
17.56,2732.762207
17.57,2815.476318
17.58,2710.666748
17.58,2839.619141
17.59,2878.285889
17.59,3025.238281
17.60,3061.238281
17.61,3051.523682
17.61,2939.476074
17.62,2882.428467
17.62,2881.714111
17.63,2924.952393
17.64,2938.666748
17.64,2884.238037
17.65,2817.19043
17.65,2679.381104
17.66,2662.857178
17.67,2812.571289
17.67,2840.285645
17.68,2999.904785
17.68,3212.571533
17.69,3089.619141
17.70,2886.237793
17.70,2827.238037
17.71,2552.142822
17.71,2705.523682
17.72,2773.761963
17.73,2789.238037
17.73,2737.999756
17.74,2760.476318
17.74,2645.333252
17.75,2706.333496
17.76,2667.19043
17.76,2691.095215
17.77,2686.428711
17.77,2651.571289
17.78,2528.095215
17.79,2407.143066
17.79,2513.19043
17.80,2626.428467
17.81,2690.952393
17.81,2709.428223
17.82,2705.809326
17.82,2759.619141
17.83,2851.523926
17.84,2799.856934
17.84,2724.714355
17.85,2657.285645
17.85,2630.761963
17.86,2657.619141
17.87,2760.952148
17.87,2838.333252
17.88,2916.904785
17.88,2856.80957
17.89,2697.80957
17.90,2519.143066
17.90,2605.904785
17.91,2611.142822
17.91,2677.428467
17.92,2625.857178
17.93,2702.571533
17.93,2855.7146
17.94,3008.19043
17.94,2921.857178
17.95,2820.190674
17.96,2730.285889
17.96,2556.80957
17.97,2616.19043
17.97,2775.80957
17.98,2713.857178
17.99,2977.381104
17.99,3045.666504
18.00,2977.857422
18.00,2846.380859
18.01,2787.80957
18.02,2609.809814
18.02,2631.285645
18.03,2707.285645
18.03,2700.19043
18.04,2715.762207
18.05,2791.237793
18.05,2624.619141
18.06,2517.142578
18.06,2715.714355
18.07,2649.238037
18.08,2785
18.08,2859.761719
18.09,2735.000244
18.10,2813.761963
18.10,2828.714111
18.11,2755.80957
18.11,2673.857422
18.12,2621.999756
18.13,2515.571289
18.13,2505.619141
18.14,2573.761963
18.14,2653.523926
18.15,2615.142822
18.16,2706.857178
18.16,2643.856934
18.17,2596.238037
18.17,2587.523438
18.18,2575.523926
18.19,2625.190186
18.19,2761.905029
18.20,2828.333252
18.20,2818.952393
18.21,2702.999756
18.22,2706.714355
18.22,2766.523438
18.23,2628.476318
18.23,2526.333496
18.24,2487.19043
18.25,2585.619141
18.25,2775.523682
18.26,2853.285645
18.26,2863.047607
18.27,2732.333252
18.28,2692.666504
18.28,2587.333252
18.29,2379.714355
18.29,2287.380859
18.30,2393.047607
18.31,2460.428467
18.31,2576.714355
18.32,2543.809326
18.32,2392.714355
18.33,2220.285645
18.34,2288.761963
18.34,2486.380859
18.35,2739.142578
18.35,2800.666748
18.36,2786.714355
18.37,2802.285645
18.37,2759
18.38,2753.952148
18.39,2617.857178
18.39,2464.19043
18.40,2363.666748
18.40,2577.285645
18.41,2547.523682
18.42,2701.333252
18.42,2658.761963
18.43,2819.047607
18.43,2774.619141
18.44,2760.857178
18.45,2595.857178
18.45,2578.523926
18.46,2341.238281
18.46,2301.952393
18.47,2374.857178
18.48,2537.762207
18.48,2701
18.49,2680.142822
18.49,2570.142822
18.50,2333.571533
18.51,2322.380859
18.51,2337.761963
18.52,2320.095215
18.52,2391.19043
18.53,2620.143066
18.54,2650.761963
18.54,2800.904785
18.55,2735.428467
18.55,2640.2854
18.56,2609
18.57,2518.428467
18.57,2775.809814
18.58,2998.238037
18.58,3034.714111
18.59,3007.285645
18.60,2789.000244
18.60,2559.238281
18.61,2427.857178
18.61,2339.381104
18.62,2366.714355
18.63,2434.809326
18.63,2465.428467
18.64,2618.523682
18.64,2480.095459
18.65,2412.857178
18.66,2380.095215
18.66,2317.952393
18.67,2346.905029
18.68,2569.523926
18.68,2730.476318
18.69,2781
18.69,2716.047607
18.70,2503.619141
18.71,2417.428467
18.71,2532.857178
18.72,2574.714111
18.72,2456.476074
18.73,2314.095215
18.74,2302.380859
18.74,2535.285889
18.75,2883.047607
18.75,3139.333252
18.76,2914.381104
18.77,2732.714355
18.77,2733.095459
18.78,2695.80957
18.78,2669
18.79,2594.761963
18.80,2476.571289
18.80,2661.380859
18.81,2741.333496
18.81,2796.904785
18.82,2789.666748
18.83,2708.428711
18.83,2730.523682
18.84,2936.619141
18.84,2889
18.85,2740.143066
18.86,2638.761719
18.86,2640.047607
18.87,2625.666748
18.87,2653.428467
18.88,2593.618896
18.89,2388.19043
18.89,2377.428467
18.90,2549.761963
18.90,2747.142578
18.91,2623.761963
18.92,2702.666748
18.92,2732.857422
18.93,2679.380615
18.93,2865.809326
18.94,2985.857178
18.95,2906.094971
18.95,3026.19043
18.96,2949.999756
18.97,2792.190186
18.97,2569.619385
18.98,2562.476074
18.98,2655
18.99,2766.523438
19.00,2697.238037
19.00,2628.476318
19.01,2521.952637
19.01,2595.571289
19.02,2618.999756
19.03,2587.619141
19.03,2506.714355
19.04,2504.238037
19.04,2601.428467
19.05,2625.571533
19.06,2739.714355
19.06,2848.714355
19.07,2893.523926
19.07,2915.762207
19.08,2821.952393
19.09,2672.047607
19.09,2680.047852
19.10,2611.428467
19.10,2630.80957
19.11,2508
19.12,2383.952148
19.12,2453.952393
19.13,2506.142578
19.13,2517
19.14,2566.666992
19.15,2389.856934
19.15,2256.142578
19.16,2267.80957
19.16,2339.476318
19.17,2304.095215
19.18,2329.238037
19.18,2328.904785
19.19,2447.095215
19.19,2556.428467
19.20,2540.713867
19.21,2386.80957
19.21,2380.952637
19.22,2364.714355
19.23,2424.333252
19.23,2320.952393
19.24,2149.285645
19.24,2170.809326
19.25,2297.857422
19.26,2380.095215
19.26,2479.761963
19.27,2450.285889
19.27,2267.666504
19.28,2386.380859
19.29,2248.047607
19.29,2298.333252
19.30,2487.714355
19.30,2556.857178
19.31,2566.285645
19.32,2470.809326
19.32,2369.999756
19.33,2364.857178
19.33,2379.809326
19.34,2375.380859
19.35,2577.571533
19.35,2558.619141
19.36,2599.095459
19.36,2375
19.37,2082.952393
19.38,1991.095215
19.38,2052.666748
19.39,2205.571533
19.39,2254.476318
19.40,2403.952637
19.41,2503.666504
19.41,2579.476074
19.42,2428.285889
19.42,2341.381104
19.43,2196.904785
19.44,2261.047363
19.44,2332.666748
19.45,2364.857178
19.45,2361.143066
19.46,2329.380859
19.47,2259.714355
19.47,2288.047363
19.48,2353.285889
19.48,2466.619141
19.49,2479.619141
19.50,2446.237793
19.50,2469.333496
19.51,2385.619141
19.52,2312.80957
19.52,2440.047607
19.53,2467.094971
19.53,2457.761719
19.54,2461.905029
19.55,2352.19043
19.55,2225.285889
19.56,2237.381104
19.56,2447.905029
19.57,2479.047607
19.58,2479.666504
19.58,2501.619141
19.59,2463.285889
19.59,2504.190674
19.60,2632.904785
19.61,2519.285645
19.61,2562.19043
19.62,2657.857178
19.62,2684.666748
19.63,2750.476318
19.64,2839.571533
19.64,2641.047607
19.65,2680.571289
19.65,2645.142578
19.66,2546.285645
19.67,2562.190674
19.67,2492
19.68,2534.80957
19.68,2623.142578
19.69,2616.190186
19.70,2607.857178
19.70,2499.238037
19.71,2318.095215
19.71,2305.142822
19.72,2403.952393
19.73,2509.095459
19.73,2549
19.74,2669.428711
19.74,2704.523926
19.75,2643.666748
19.76,2713.047607
19.76,2768.761963
19.77,2697.80957
19.77,2908.285645
19.78,2669.285889
19.79,2666
19.79,2694.952393
19.80,2900.619141
19.81,2913.142822
19.81,3026.142822
19.82,2956.523682
19.82,2961.142578
19.83,2913.666504
19.84,2763.618896
19.84,2714.142822
19.85,2699.333252
19.85,2740.094971
19.86,2724.095215
19.87,2734.381104
19.87,2614.237793
19.88,2908.952393
19.88,3009.714355
19.89,2998.190186
19.90,2973.904785
19.90,2888.618896
19.91,2941
19.91,3070.238525
19.92,2985.523682
19.93,2850.666748
19.93,2699.761963
19.94,2510
19.94,2498.19043
19.95,2549.428467
19.96,2655.285645
19.96,2705.285645
19.97,2773.571533
19.97,2732.142822
19.98,2730.428467
19.99,2632.238281
19.99,2667.952148
20.00,2625.143066
20.00,2605.666748
20.01,2593.904541
20.02,2686.80957
20.02,2727.904785
20.03,2791.238281
20.03,2807.571533
20.04,2846.856934
20.05,2760.476318
20.05,2736.762207
20.06,2640.80957
20.06,2395.285889
20.07,2256.381104
20.08,2527.666748
20.08,2709.428223
20.09,2697.285889
20.10,2755.80957
20.10,2504.523682
20.11,2521.143066
20.11,2741.428467
20.12,3061.571777
